Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Cheyenne Frontier Days (Album),nan,,,,,0
Night Train (Album),nan,,,,,0
Honey In The Horn (Album),nan,,,,,0
Hollywood My Way (Album),nan,,,,,0
Carl Reiner And Mel Brooks At The Cannes Film Festival (Album),nan,,,,,0
Bach's Greatest Hits (Album),nan,,,,,0
Aloha From Norman Luboff (Album),nan,,,,,0
Who's Afraid Of Virginia Woolf? (Album),nan,,,,,0
The Barbra Streisand Album (Album),nan,,,,,0
The Badmen (Album),nan,,,,,0
The Amazing Amanda Ambrose (Album),nan,,,,,0
Evening Of Elizabethan Music (Album),nan,,,,,0
Winnie The Pooh (Album),Jack Gilford,,,,,0
"Puff, the Magic Dragon",Nancy Cassidy,Kidssongs,1986-01-01,4.0,225893.0,0
On Top Of Spaghetti (Album),Tom Glazer,,,,,0
Let's Go To The Zoo (Album),nan,,,,,0
Children's Concert (Album),Pete Seeger,,,,,0
Addition And Subtraction (Album),Rica Owen Moore,,,,,0
Teen Scene (Single),Chet Atkins,,,,,0
Our Day Will Come - Remastered,Nancy Wilson,"Today, Tomorrow, Forever",2000-01-01,10.0,136360.0,0
It's My Party (Single),Lesley Gore,,,,,0
I Will Follow Him (Single),Little Peggy March,,,,,0
Another Saturday Night (Album),Sam Cooke,,,,,0
The Porter Wagoner Show (Album),Porter Wagoner,,,,,0
"Saginaw, Michigan",Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 6 - 1959-1963",1959,37.0,186973.0,0
Ring of Fire,Johnny Cash,Ring Of Fire: The Best Of Johnny Cash,1963-08-06,67.0,158426.0,0
Ninety Miles An Hour (Down A Dead End Street),Hank Snow,The Essential Hank Snow,1997,25.0,156080.0,0
Love's Gonna Live Here - 2006 Remastered Version,Buck Owens,21 #1 Hits: The Ultimate Collection,2006-08-01,41.0,121600.0,0
Flatt And Scruggs At Carnegie Hall (Album),nan,,,,,0
Since I Fell for You,Lenny Welch,Lenny Welch's Best,2010-04-20,32.0,174040.0,0
Part-Time Love,Little Johnny Taylor,"Super Blues, Vol.1",1990-01-01,9.0,228333.0,0
Hey Little Girl,Major Lance,The Essential Major Lance,2014-08-18,27.0,148693.0,0
Hello Stranger,Barbara Lewis,Hello Stranger,1963-01-01,48.0,166960.0,0
Frankie And Johnny - Live,Sam Cooke,"Sam Cooke At The Copa (Live From Copacabana, New York City/July 7 & 8, 1964)",1964-01-01,23.0,180146.0,0
(Love Is Like A) Heat Wave,nan,,,,,0
We Shall Overcome,Pete Seeger,If I Had a Hammer: Songs of Hope and Struggle,1998-05-19,36.0,282226.0,0
Walk Right In (Album),nan,,,,,0
The World Of Miriam Makeba (Album),Miriam Makeba,,,,,0
Odetta Sings Folk Songs (Album),Odetta,,,,,0
Judy Collins #3,Judy Collins,,,,,0
Greenwich Village Folk Song Salesman,Nancy Sinatra,Nancy & Lee,2022-05-20,26.0,155874.0,0
The Story Of Christmas (Album),Tennessee Ernie Ford,,,,,0
The Earth Is The Lord's (And The Fullness Thereof) (Album),George Beverly Shea,,,,,0
Steppin' Right In,Kings Of Harmony,,,,,0
Recorded Live!,Bessie Griffin,,,,,0
Piano In Concert,Charles Magnuson,,,,,0
Makin' A Joyful Noise,nan,,,,,0
Make A Joyful Noise (Album),Mahalia Jackson,,,,,0
Vikki Carr,nan,,,,,0
J's With Jamie,nan,,,,,0
John Gary,nan,,,,,0
Trini Lopez,nan,,,,,0
