Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Music Is My Mistress (Album),Mercer Ellington,,,,,0
Willow In The Wind (Album),Kathy Mattea,,,,,0
Why'd You Come In Here Lookin' Like That (Single),Dolly Parton,,,,,0
I Don't Want To Spoil The Party - Single Version,Rosanne Cash,The Essential Rosanne Cash,2011-06-24,6.0,156200.0,0
Bluebird Wine,Emmylou Harris,The 70's Studio Album Collection,2014-11-04,8.0,199906.0,0
Killin' Time (Album),Clint Black,,,,,0
It's Just A Matter Of Time (Single),Randy Travis,,,,,0
I'm No Stranger To The Rain (Single),Keith Whitley,,,,,0
After All This Time (Single),Rodney Crowell,,,,,0
Young Love (Single),nan,,,,,0
She Don't Love Nobody (Single),nan,,,,,0
Honky Tonk Heart (Single),Highway 101,,,,,0
Big Dreams In A Small Town (Single),Restless Heart,,,,,0
You Ain't Going Nowhere (Single),Chris Hillman,,,,,0
Will The Circle Be Unbroken (Track),Emmylou Harris,,,,,0
Sin City (Track),Dwight Yoakam,,,,,0
Act Naturally,Buck Owens & The Buckaroos,The Complete Capitol Singles: 1957–1966,2016-12-09,8.0,143853.0,0
If You've Got The Money (Honey I've Got The Time) (Track),Jerry Douglas,,,,,0
Black And White Rag (Single),Asleep At The Wheel,,,,,0
Big Foot (Track),New Grass Revival,,,,,0
All I Got Is Gone Away (Track),John Hartford,,,,,0
Two Highways (Album),Alison Krauss,,,,,0
The Masters (Album),Eddie Adcock,,,,,0
Heartbreak Hotel (Album),Doug Dillard Band,,,,,0
Bill Monroe And The Bluegrass Boys Live At The Opry (Album),Bill Monroe,,,,,0
At The Old Schoolhouse (Album),nan,,,,,0
There's A Tear In My Beer (Single),nan,,,,,0
She Don't Love Nobody (Single),nan,,,,,0
Luck In My Eyes (Single),nan,,,,,0
A Better Man (Single),nan,,,,,0
Immigrant's Daughter (Album),Margaret Becker,,,,,0
Healing (Track),Deniece Williams,,,,,0
Forever Friends (Single),Sandi Patti,,,,,0
Be Thou My Vision (Album),Debby Boone,,,,,0
'tis So Sweet To Trust In Jesus (Track),Amy Grant,,,,,0
I Can Begin Again (Album),Larnelle Harris,,,,,0
"Holy, Holy, Holy (Track)",Michael W. Smith,,,,,0
Feels Good To Be Forgiven (Album),Eddie DeGarmo,,,,,0
Farther On (Track),Russ Taff,,,,,0
A Love Like This (Album),Wintley Phipps,,,,,0
All Fired Up - On Fire Album Version,Petra,On Fire,1988-01-01,23.0,270893.0,0
O Sacred Head Now Wounded (Track),First Call,,,,,0
Heaven (Single),CeCe Winans,,,,,0
Big World (Album),Mylon LeFevre,,,,,0
You Got A Choice To Make (Track),Daniel Winans,,,,,0
Wonderful (Album),Beau Williams,,,,,0
Total Victory (Album),Vickie Winans,,,,,0
My Time Is Not Over (Album),Albertina Walker,,,,,0
Will You Be Ready? (Album),Commissioned,,,,,0
Can't Hold Back (Album),L.A. Mass Choir,,,,,0
Available To You (Album),Milton Brunson,,,,,0
And They Sang A Hymn (Album),nan,,,,,0
Suspiros (Album),Dyango,,,,,0
Chayanne (Album),Chayanne,,,,,0
Baila Mi Rumba (Single),Jose Luis Rodriguez,,,,,0
America (Album),Miguel Gallardo,,,,,0
Top Secrets/Altos Secretos (Album),Willie Colon,,,,,0
Irresistible (Album),Ray Barretto,,,,,0
Azucar (Track),Eddie Palmieri,,,,,0
Animation (Album),Wilfrido Vargas,,,,,0
The Father Of The Tex-Mex Conjunto (Album),Narciso Martinez,,,,,0
Emilio Navaira And Rio Band (Album),Emilio Navaira,,,,,0
Corridos Prohibidos (Album),Los Tigres Del Norte,,,,,0
Amanecer (Album),Peter Rubalcava,,,,,0
The Healer (Album),John Lee Hooker,,,,,0
Memphis Blues The Paris Sessions (Album),Memphis Slim,,,,,0
"If I Can't Sell It, I'll Keep Sittin' On It (Track)",Ruth Brown,,,,,0
Ginger Ale Afternoon (Album),Willie Dixon,,,,,0
Wang Dang Doodle (Track),Koko Taylor,,,,,0
Midnight Run (Album),Bobby Bland,,,,,0
Live From Austin (Album),Delbert McClinton,,,,,0
King Of The Blues: 1989 (Album),B.B. King,,,,,0
Now That's A Good Tune (Album),nan,,,,,0
Blind Dog (Album),Norman Blake,,,,,0
American Indian Dance Theatre (Album),nan,,,,,0
A La Veille Facon (Album),nan,,,,,0
Old Friends (Album),Guy Clark,,,,,0
Crossroads (Album),Tracy Chapman,,,,,0
Bayou Cadillac (Album),Beausoleil,,,,,0
Bamboleo (Single),Gipsy Kings,,,,,0
Polkaholic (Album),Gordon Hartman,,,,,0
Penn Ohio Polka Pals Souvenir Edition (Album),nan,,,,,0
Moldie Oldie Golden Goodies (Album),Gene Mendalski,,,,,0
Any Time Is Polka Time (Album),Walter Ostanek,,,,,0
Serious Business,Third World,Serious Business,1989-05-30,3.0,248973.0,0
Live In Paris (Album),Burning Spear,,,,,0
Liberation (Album),Bunny Wailer,,,,,0
I.D. (Album),nan,,,,,0
Thumbelina (Album),Kelly McGillis,,,,,0
Raffi In Concert With The Rise And Shine Band (Album),Raffi,,,,,0
Oliver And Company/Story And Songs From The Motion Picture (Album),nan,,,,,0
Bullfrogs And Butterflies - I've Been Born Again (Album),nan,,,,,0
A Disney Spectacular (48 Favorite Disney Songs) (Album),Erich Kunzel,,,,,0
Without You I'm Nothing (Album),Sandra Bernhard,,,,,0
Wild Thing (Single),Sam Kinison,,,,,0
Motherhood: The Second Oldest Profession (Album),Erma Bombeck,,,,,0
Dice (Album),Andrew Dice Clay,,,,,0
"I Want To Grow Hair, I Want To Grow Up, I Want To Go To Boise (Album)",Erma Bombeck,,,,,0
The War Of The Worlds 50th Anniversary Production (Album),Jason Robards,,,,,0
John Gielgud Reads Alice In Wonderland (Album),John Gielgud,,,,,0
All I Really Need To Know I Learned In Kindergarten (Album),Robert Fulgham,,,,,0
Sondheim: Pacific Overtures (Album),nan,,,,,0
Sarafina! The Music Of Liberation (Album),nan,,,,,0
Broadway The Hard Way (Album),nan,,,,,0
Aspects Of Love (Album),nan,,,,,0
Who Framed Roger Rabbit Suite (Track),nan,,,,,0
Suite From The Milagro Beanfield  War (Track),nan,,,,,0
Morning Sprite (Track),nan,,,,,0
Letter From Home (Track),nan,,,,,0
Field Of Dreams (Track),nan,,,,,0
"Passion  (Music From The Motion Picture \""The Last Temptation Of Christ\"") (Album)",nan,,,,,0
Indiana Jones And The Last Crusade,nan,,,,,0
Field Of Dreams (Album),nan,,,,,0
Batman (Album),nan,,,,,0
The Girl Who Used To Be Me (From Shirley Valentine),Alan Bergman,,,,,0
"Partyman (From The Motion Picture \""Batman\"") (Track)",Prince,,,,,0
I Love To See You Smile (From Parenthood),Randy Newman,,,,,0
"Angel Of Harlem (From The Motion Picture \""Rattle And Hum\"") (Track)",U2,,,,,0
There's A Tear In My Beer (Video),Hank Williams Jr.,,,,,0
The Living Years (Video),nan,,,,,0
Something To Hold Onto (Video),nan,,,,,0
Orinoco Flow (Sail Away) (Video),Enya,,,,,0
Savage (Video),nan,,,,,0
Moonwalker (Video),Michael Jackson,,,,,0
In Concert - Delicate Sound Of Thunder (Video),Pink Floyd,,,,,0
Hangin' Tough (Video),New Kids On The Block,,,,,0
Three In One (Track),nan,,,,,0
The Count Basie Remembrance Suite (Track),nan,,,,,0
Extensions (Track),nan,,,,,0
Anything Goes (Track),nan,,,,,0
Rhythm Nation,nan,,,,,0
It Had To Be You (Track),nan,,,,,0
Carlotta's Heart (Track),nan,,,,,0
Bring On The Raindrops (Track),nan,,,,,0
World In Motion (Album),nan,,,,,0
Monster (Album),nan,,,,,0
Foreign Affair (Special Limited Edition) (Album),nan,,,,,0
Batman (Limited Edition) (Album),nan,,,,,0
The Complete Fantasy Recordings (Album),nan,,,,,0
Now That's A Good Tune (Album),nan,,,,,0
Jazz Piano (Album),nan,,,,,0
American Musical Theater - Shows Songs And Stars (Album),nan,,,,,0
"Nat \""King\"" Cole And The \""King\"" Cole Trio (Album)",nan,,,,,0
Jazz Piano (Album),nan,,,,,0
"Blue Note 50th Anniversary Collection, Volumes 1-5 1939 - 1989 (Album)",nan,,,,,0
"American Musical Theater - Shows, Songs And Stars (Album)",nan,,,,,0
Migration (Album),nan,,,,,0
Like A Prayer (Album),nan,,,,,0
"Happy Anniversary, Charlie Brown! (Album)",nan,,,,,0
Full Moon Fever (Album),nan,,,,,0
Flowers In The Dirt (Album),nan,,,,,0
"David Bascombe, Tears For Fears (Roland Orzabal, Curt Smith) (producers)",nan,,,,,0
"Babyface, L.A. Reid (producers)",nan,,,,,0
Prince (producer),nan,,,,,0
"Jorge Casas, Emilio Estefan Jr., Clay Ostwald (producers)",nan,,,,,0
"Janet Jackson, Jimmy Jam, Terry Lewis (producers)",nan,,,,,0
Wagner: Die Walkuere (Album),nan,,,,,0
"Hanson: Symphonies Nos. 1 In E Minor \""Nordic\"" AND 2. \""Romantic\"", Elegy In Memory Of Serge Koussevitsky (Album)",nan,,,,,0
Busoni: Piano Concerto In C (With Male Chorus) (Album),nan,,,,,0
Bruckner: Symphony No. 8 In C Minor (Album),nan,,,,,0
"Hanson: Symphonies No 1. In E Minor \""Nordic\"" And No. 2. \""Romantic\""' Elegy In Memory Of Serge Koussevitsky (Album)",nan,,,,,0
Copland: Appalachian Spring; Short Symphony; 3 Latin American Sketches; Quiet City (Album),nan,,,,,0
Bruckner: Symphony No. 8 In C Minor (Album),nan,,,,,0
"Bartók: Concerto For Orchestra; Music For Strings, Percussion And Celesta",nan,,,,,0
Tchaikovsky: Eugen Onegin (Album),nan,,,,,0
R. Strauss: Elektra (Album),nan,,,,,0
Gershwin: Porgy And Bess (Album),nan,,,,,0
Berg: Wozzeck (Album),nan,,,,,0
"Vaughan Williams: Choral Music; Oxford Elegy, Flos Campi, Etc. (Album)",nan,,,,,0
Handel: Messiah (Album),nan,,,,,0
Handel: Jephtha (Album),nan,,,,,0
Elgar: The Kingdom (Album),nan,,,,,0
Shostakovich: Violin Concerto No. 1/Prokofiev: Violin Concerto No. 2 (Album),nan,,,,,0
"Schuman: Violin Concerto/Bernstein: Serenade For Violin, Strings, And Percussion (Album)",nan,,,,,0
Gubaidulina: Offertorium (Album),nan,,,,,0
Copland: Clarinet Concerto (Album),nan,,,,,0
Popper: Romantic Cello Favorites (Album),nan,,,,,0
Martinu: Piano Sonata No. 1; Les Ritournelles;  Fantasie Et Toccata (Album),nan,,,,,0
"Chopin: Four Ballades; (Op. 23, 38, 47, 52); Barcarolle, Op. 60; Fantasie, Op. 49 (Album)",nan,,,,,0
"Beethoven: The Late Piano Sonatas (Opp. 101,106,109, 110, 111) (Album)",nan,,,,,0
"Shostakovich: Trio No. 2 For Violin, Cello, Piano In E Minor Op. 67 And Sonata For Cello And Piano In D Minor (Album)",nan,,,,,0
Prokofiev: Violin Sonatas Nos. 1 In F Minor And 2 In D (Album),nan,,,,,0
"Beethoven: String Trios (E Flat, Op. 3/Serenade in D, Op. 8/G, Op. 9 #1/D, Op. 9) (Album)",nan,,,,,0
Beethoven: String Quartets No. 13 In B Flat; Grosse Fuge In B Flat (Album),nan,,,,,0
"William Sharp, Baritone (Works By Thompson, Bowles, Hoiby, Musto, Etc.) (Album)",nan,,,,,0
Schubert: Lieder (Album),nan,,,,,0
Puccini: The Unknown Puccini (Album),nan,,,,,0
Live In Tokyo 1988 (Album),nan,,,,,0
Part: Passio,nan,,,,,0
Lutoslawski: Partita,nan,,,,,0
Lutoslawski: Chain 2,nan,,,,,0
Gubaidulina: Offertorium,nan,,,,,0
Wagner: Die Walkuere (Album),nan,,,,,0
Mahler: Symphony No. 3 In D Minor (Album),nan,,,,,0
"Hanson: Symphonies Nos. 1 In E. Minor \""Nordic\"" And 2 \""Romantic\""; Elegy In Memory Of Serge Koussevitsky (Album)",nan,,,,,0
"Bartók: Concerto For Orchestra; Music For Strings, Percussion And Celesta",nan,,,,,0
Michael Haas,nan,,,,,0
Wolf Erichson,nan,,,,,0
Patti Laursen,nan,,,,,0
Elizabeth Ostrow,nan,,,,,0
"Don’t Worry, Be Happy",Bobby McFerrin,"We, Who Are Stars",2021-03-17,8.0,269635.0,1
Faith - Remastered,George Michael,Faith,1987-10-30,71.0,193200.0,1
Don't Worry Be Happy,nan,,,,,1
Tracy Chapman,nan,,,,,1
Fast Car,Tracy Chapman,Tracy Chapman,1988-04-05,75.0,296800.0,1
"Don’t Worry, Be Happy",Bobby McFerrin,"We, Who Are Stars",2021-03-17,8.0,269635.0,1
Brasil ( Nos Sonho Azul),Nancy Vieira,No Amá,2012-04-09,11.0,266600.0,1
Close-up,David Sanborn,,,,,1
Tina Live In Europe,Tina Turner,,,,,1
Simply Irresistible,Robert Palmer,Heavy Nova,1988-06-22,49.0,255093.0,1
Desire,U2,Rattle And Hum,1988-10-10,60.0,179360.0,1
Blues For Salvador,Carlos Santana,,,,,1
Crest Of A Knave,Jethro Tull,,,,,1
Giving You the Best That I Got (Single Version),Anita Baker,Sweet Love,2022-02-14,49.0,233973.0,1
Introducing The Hardline According To Terence Trent D'arby,Terence Trent D'arby,,,,,1
Love Overboard,Gladys Knight & The Pips,All Our Love,1987,41.0,326733.0,1
Light Years,Chick Corea,,,,,1
Giving You The Best That I Got,nan,,,,,1
Parents Just Don't Understand,D.J. Jazzy Jeff,,,,,1
Folksongs For A Nuclear Village,Shadowfax,,,,,1
Politics,Yellowjackets,,,,,1
Look What I Got,Betty Carter,Look What I Got,1988-06-13,8.0,343440.0,1
Brothers,Bobby McFerrin,,,,,1
Spread Love,Take 6,Take 6,1988-06-01,25.0,210140.0,1
Don't Try This At Home,nan,,,,,1
Blues For Coltrane - A Tribute To John Coltrane,David Murray,,,,,1
Bud and Bird,Gil Evans Orchestra,Gil Evans orchestra live at Umbria Jazz Vol.I,2018-12-07,0.0,1170866.0,1
Hold Me,K.T. Oslin,RCA Country Legends,2002-09-09,29.0,301160.0,1
Old 8 x 10,Randy Travis,Old 8 x 10,1988-07-12,22.0,179333.0,1
Give A Little Love,nan,,,,,1
Crying,Roy Orbison,Crying,1962-01-01,56.0,166466.0,1
Sugarfoot Rag,Asleep At The Wheel,The Very Best of Asleep at the Wheel,2004-04-04,8.0,214480.0,1
Southern Flavor - Live,Bill Monroe,Live from Mountain Stage: Bill Monroe,1999-05-11,14.0,231560.0,1
Hold On to Me,Nancy Wilson,Baby Guitars,2009,4.0,225445.0,1
Lead Me On,Amy Grant,Lead Me On,1988,25.0,336386.0,1
The Christmas Song/Silver Bells Medley,Larnelle Harris,Christmas,1988,2.0,229400.0,1
The Winans Live At Carnegie Hall,nan,,,,,1
"Oh Happy Day - Live at New Bethel Baptist Church, Detroit, MI - July 1987",Aretha Franklin,"One Lord, One Faith, One Baptism",1987,32.0,368333.0,1
Abundant Life,Bebe Winans,,,,,1
Dual House Groove 6 - Takemacycle Priceless Mix,Ryoma Takemasa,Caminando 13,2021-07-16,0.0,443983.0,1
"Papai Me Empreste o Carro / Parei na Contra Mão / Flagra / Splish Splash / Mania de Você / Cama e Mesa / Baila Comigo / Garota do Roberto / É Papo Firme (feat. Rita Lee, Roberto de Carvalho & Beto Lee) - Ao Vivo",Roberto Carlos,Duetos 2,2014-01-01,22.0,469466.0,1
Antecedente,Rubén Blades,,,,,1
Canciones De Mi Padre,Linda Ronstadt,,,,,1
Hidden Charms,Willie Dixon,The Blues History - Willie Dixon,2023-02-07,4.0,160030.0,1
Don't Be Afraid Of The Dark,nan,,,,,1
Folkways -- A Vision Shared: A Tribute To Woody Guthrie & Leadbelly,nan,,,,,1
Tracy Chapman,Tracy Chapman,,,,,1
Born To Polka,Jimmy Sturr,,,,,1
Conscious Party,Ziggy Marley & The Melody Makers,Conscious Party,1988,27.0,294706.0,1
Pecos Bill,Robin Williams,,,,,1
"Good Morning, Vietnam",Robin Williams,,,,,1
Speech By Rev. Jesse Jackson,Jesse Jackson,,,,,1
Into The Woods,nan,,,,,1
The Theme From LA Law,nan,,,,,1
The Last Emperor,nan,,,,,1
Two Hearts (From Buster),Phil Collins,,,,,1
Where The Streets Have No Name - Remastered,U2,The Joshua Tree (Super Deluxe),1987-03-03,66.0,337505.0,1
I'm Fat,"""Weird Al"" Yankovic",,,,,1
Memos From Paradise,nan,,,,,1
No One Is Alone - Not While I'm Around,Nancy LaMott,Ask Me Again,2008-02-12,1.0,349240.0,1
Tired Of Runnin',nan,,,,,1
Crossroads Of My Travels,The Noise Nannies,Chill: Peaceful Days Vol. 1,2023-02-16,0.0,120000.0,1
Crossroads Of My Travels,The Noise Nannies,Chill: Peaceful Days Vol. 1,2023-02-16,0.0,120000.0,1
Conlon Nancarrow Speaks with Charles Amirkhanian: How Long Does it Take to Punch a Roll?,Conlon Nancarrow,"Lost Works, Last Works",1993,0.0,58626.0,1
Neil Dorfsman,nan,,,,,1
Verdi: Requiem & Operatic Choruses,nan,,,,,1
Rorem: String Symphony; Sunday Morning; Eagles,nan,,,,,1
Wagner: Lohengrin,nan,,,,,1
Verdi: Requiem & Operatic Choruses,nan,,,,,1
Mozart: Piano Concerto No. 23,nan,,,,,1
"Albeniz: Iberia, Navarra, Suite Espagnola",nan,,,,,1
Bartók: Sonata For Two Pianos & Percussion,nan,,,,,1
Luciano Pavarotti In Concert,nan,,,,,1
Adams: Nixon In China,nan,,,,,1
Verdi: Requiem & Operatic Choruses,nan,,,,,1
Robert Woods,nan,,,,,1
Roll With It (Single),Steve Winwood,,,,,0
Man In The Mirror (Single),Michael Jackson,,,,,0
Giving You the Best That I Got (Single Version),Anita Baker,Sweet Love,2022-02-14,49.0,233973.0,0
Fast Car (Single),Tracy Chapman,,,,,0
Tracy Chapman (Album),Tracy Chapman,,,,,0
Simple Pleasures (Album),Bobby McFerrin,,,,,0
Roll With It (Album),Steve Winwood,,,,,0
...Nothing Like The Sun (Album),Sting,,,,,0
Piano In The Dark (Single),nan,,,,,0
Giving You The Best That I Got (Single),nan,,,,,0
Fast Car,nan,,,,,0
Be Still My Beating Heart (Single),nan,,,,,0
Toni Childs,nan,,,,,0
Rick Astley,nan,,,,,0
Vanessa Williams,nan,,,,,0
Take 6,nan,,,,,0
Tell It To My Heart (Album),Taylor Dayne,,,,,0
One Moment In Time (Single),Whitney Houston,,,,,0
Get Here - Arr. for Piano,Brenda Russell,The Very Best Sleep Album,2019-11-03,0.0,228397.0,0
Chalk Mark In A Rain Storm (Album),Joni Mitchell,,,,,0
Roll With It (Single),Steve Winwood,,,,,0
Father Figure (Single),George Michael,,,,,0
Be Still My Beating Heart (Single),Sting,,,,,0
A Groovy Kind of Love - 2016 Remaster,Phil Collins,The Singles (Expanded),2016-10-14,50.0,210346.0,0
"Wild, Wild West (Single)",nan,,,,,0
Piano In The Dark (Track),Brenda Russell,,,,,0
Kokomo (Single),nan,,,,,0
Anything For You (Spanish-English Version) (Single),Gloria Estefan,,,,,0
Silhouette (Album),Kenny G,,,,,0
Pump Up The Volume (Single),nan,,,,,0
Music From La Law And Otherwise,Mike Post,,,,,0
"Always With Me, Always With You (Single)",Joe Satriani,,,,,0
The Lion And The Cobra (Album),Sinéad O'Connor,,,,,0
Don't Walk Away (Track),Toni Childs,,,,,0
Bring Me Some Water,Melissa Etheridge,Footy Tracks,2020-07-31,0.0,234560.0,0
All Fired Up - Single Version / 2005 Remaster,Pat Benatar,Greatest Hits,2005-01-01,27.0,251573.0,0
Unchain My Heart,Joe Cocker,The 90s Album,2020-02-07,0.0,304293.0,0
Robbie Robertson (Album),Robbie Robertson,,,,,0
Forever Young (Single),Rod Stewart,,,,,0
After Midnight (Single),Eric Clapton,,,,,0
Let It Roll (Album),Little Feat,,,,,0
Kick (Album),INXS,,,,,0
I Hate Myself For Loving You (Single),Joan Jett,,,,,0
Beds Are Burning (Single),Midnight Oil,,,,,0
Writes Of Winter (Track),Jimmy Page,,,,,0
Surfing With The Alien (Album),Joe Satriani,,,,,0
Hideaway (Track),nan,,,,,0
Guitar (Album),Frank Zappa,,,,,0
Nothing's Shocking (Album),Jane's Addiction,,,,,0
Cold Metal (Single),Iggy Pop,,,,,0
Blow Up Your Video (Album),nan,,,,,0
...And Justice For All (Album),Metallica,,,,,0
The Way You Love Me (Single),Karyn White,,,,,0
The Right Stuff - Single Version,Vanessa Williams,The Best Of Vanessa Williams 20th Century Masters The Millennium Collection,2003-01-01,23.0,250720.0,0
I'll Always Love You (Single),Taylor Dayne,,,,,0
Girlfriend - Single Version,Pebbles,Greatest Hits: Pebbles,2000-01-01,44.0,256493.0,0
Nite And Day (Single),Al B. Sure!,,,,,0
Joy (Album),Teddy Pendergrass,,,,,0
Characters (Album),Stevie Wonder,,,,,0
Any Love - Single Mix,Luther Vandross,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",2013-06-24,21.0,264533.0,0
Rocket 2 U (Single),nan,,,,,0
If It Isn't Love (Single),New Edition,,,,,0
Da'butt (Track),E.U.,,,,,0
Acting This Way (Track),nan,,,,,0
I Came To Play (Album),Paul Jackson Jr.,,,,,0
What's Going On (Track),Doc Powell,,,,,0
So Amazing (Single),Gerald Albright,,,,,0
Reflections (Album),George Howard,,,,,0
Coast To Coast (Album),Cornell Dupree,,,,,0
Just Got Paid (Single),nan,,,,,0
I'll Always Love You (Single),nan,,,,,0
Don't Be Cruel (Single),nan,,,,,0
Any Love (Single),nan,,,,,0
Wild Wild West (Track),Kool Moe Dee,,,,,0
Supersonic (Single),J.J. Fad,,,,,0
Push It - Single Version,Salt-N-Pepa,20 #1's: Party Hits,2016-12-30,10.0,208760.0,0
Going Back To Cali (Single),LL Cool J,,,,,0
Neverland (Album),Suzanne Ciani,,,,,0
Local Color (Album),Steve Khan,,,,,0
Down In Belgorod (Track),Paul Winter,,,,,0
Castalia (Album),Mark Isham,,,,,0
Street Dreams (Album),Lyle Mays,,,,,0
John Patitiucci (Album),John Patitucci,,,,,0
Every Step Of The Way (Album),David Benoit,,,,,0
Amaretto (Track),Tom Scott,,,,,0
The Men In My Life (Album),Lena Horne,,,,,0
Miss Peggy Lee Sings The Blues (Album),Peggy Lee,,,,,0
Fine And Mellow (Album),Carmen McRae,,,,,0
Autumn Leaves (Track),Rickie Lee Jones,,,,,0
September Ballads (Album),Mark Murphy,,,,,0
Live In Montreaux (Album),João Gilberto,,,,,0
Ever Since The World Ended (Album),Mose Allison,,,,,0
Little Man You've Had A Busy Day - Live - Vocal,Mel Tormé,A Vintage Year,1988-01-01,0.0,355866.0,0
The Carmen McRae And Betty Carter Duets (Album),Carmen McRae,,,,,0
"Strings 'N' Swing \""I Remember Bird\"" (Album)",nan,,,,,0
One More Rose (Album),nan,,,,,0
I Won't Leave You Again (Track),Lena Horne,,,,,0
The Wynton Marsalis Quartet Live At Blues Alley (Album),nan,,,,,0
Random Abstract (Album),nan,,,,,0
Music From Siesta (Album),nan,,,,,0
Duets (Album),nan,,,,,0
The Wynton Marsalis Quartet Live At Blues Alley (Album),nan,,,,,0
Still Live (Album),nan,,,,,0
Random Abstract (Album),nan,,,,,0
Amnesia (Track),nan,,,,,0
Tribute To Count Basie (Album),nan,,,,,0
Jacquet's Got It! (Album),Illinois Jacquet,,,,,0
Ebony (Album),Richard Stoltzman,,,,,0
Bill Holman Band (Album),Bill Holman,,,,,0
Strong Enough To Bend (Single),Tanya Tucker,,,,,0
Reba (Album),Reba McEntire,,,,,0
I'm Down To My Last Cigarette (Single),k.d. lang,,,,,0
Back In Baby's Arms (Track),Emmylou Harris,,,,,0
Pontiac (Album),Lyle Lovett,,,,,0
Diamonds And Dirt (Album),Rodney Crowell,,,,,0
Buenas Noches From A Lonely Room (Album),Dwight Yoakam,,,,,0
Addicted (Single),Dan Seals,,,,,0
Sincerely (Album),Forester Sisters,,,,,0
Highway 101 - 2 (Album),Highway 101,,,,,0
Gonna Take A Lot Or River (Single),nan,,,,,0
Big Dreams In A Small Town (Album),Restless Heart,,,,,0
We Believe In Happy Endings (Track),Earl Thomas Conley,,,,,0
Streets Of Bakersfield (Single),Dwight Yoakam,,,,,0
It's Such A Small World (Single),Rodney Crowell,,,,,0
Honky Tonk Angels' Medley (Track),Brenda Lee,,,,,0
The Great Train Song Medley (Track),nan,,,,,0
Still Fiddlin' Around (Single),Johnny Gimble,,,,,0
Country Idyll (Track),Mason Williams,,,,,0
Busy Signal (Track),Leo Kottke,,,,,0
New Moon Rising (Album),Peter Rowan,,,,,0
Home Is Where The Heart Is (Album),David Grisman,,,,,0
"Fifteenth Anniversary Celebration, Live At The Kennedy Center (Album)",nan,,,,,0
Drive (Album),Béla Fleck,,,,,0
Streets Of Bakersfield (Single),nan,,,,,0
She's No Lady (Single),nan,,,,,0
I Couldn't Leave You If I Tried (Single),nan,,,,,0
Chiseled In Stone,nan,,,,,0
The Reckoning (Album),Margaret Becker,,,,,0
Precious Is The Name (Track),Delores Winans,,,,,0
Do You Hear What I Hear? (Track),Deniece Williams,,,,,0
Almighty God (Track),Sandi Patti,,,,,0
Russ Taff (Album),Russ Taff,,,,,0
Faithful Too - Real Life Album Version,Steven Curtis Chapman,Real Life Conversations,1988-01-01,7.0,241015.0,0
I 2 (Eye) (Album),Michael W. Smith,,,,,0
Find Us Faithful (Album),Steve Green,,,,,0
"Silent Night, Holy Night (Track)",CeCe Winans,,,,,0
Doing It By The Book (Album),nan,,,,,0
Hurry Hurry Drive the Fire Truck (Vocal),Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,26.0,128368.0,0
An Evening In December Vol. II (Album),First Call,,,,,0
The Joy That Floods My Soul (Album),Tramaine Hawkins,,,,,0
Pressing On (Single),Vanessa Bell Armstrong,,,,,0
Live... In Chicago (Album),Shirley Caesar,,,,,0
I Have A Father (Track),CeCe Winans,,,,,0
You Did It All (Track),Richard Smallwood,,,,,0
Special Gift (Track),Walter Hawkins,,,,,0
Dancin' In The Spirit (Track),Marvin Winans,,,,,0
Back To The Cross (Album),Melvin Williams,,,,,0
That Name (Album),nan,,,,,0
Ron Winans Family And Friends Choir (Album),nan,,,,,0
Oh Happy Day (Single),Aretha Franklin,,,,,0
Hold Up The Light (Album),Donnie Harper,,,,,0
Conqueror (Album),nan,,,,,0
Sueno De Libertad (Album),Jose Louis Perales,,,,,0
Soy Asi (Album),Jose Jose,,,,,0
Las Apariencias Enganan (Album),Raphael,,,,,0
Cae La Noche (Album),Dyango,,,,,0
Sigo Atrevido (Album),Eddie Santiago,,,,,0
Salsobita (Album),Johnny Pacheco,,,,,0
Mister E (Album),Pete Escovedo,,,,,0
La Salsa Soy Yo (Album),Oscar D'Leon,,,,,0
Vida Nueva (Album),Los Freddys,,,,,0
Si Me Recuerdas,Los Bukis,Si Me Recuerdas,2001-01-01,56.0,274253.0,0
Quiero Verte Otra Vez (Album),Pio Trevino,,,,,0
Petalo Y Espinas (Album),Los Yonics,,,,,0
No Me Olvidaras (Album),Jose Javier Solis,,,,,0
Idolos Del Pueblo (Album),Los Tigres Del Norte,,,,,0
Flaco's Amigos (Album),Flaco Jimenez,,,,,0
The Story Of My Life (Album),Guitar Slim Jr.,,,,,0
Saturday Night Zydeco (Album),Rockin' Dopsie,,,,,0
Live At Antone's Nightclub (Album),James Cotton,,,,,0
Ain't Nothin' But A Party (Album),Johnny Copeland,,,,,0
Talk To Your Daughter (Album),Robben Ford,,,,,0
Seven Year Itch (Album),Etta James,,,,,0
Low-Commotion (Track),Ry Cooder,,,,,0
Blues You Can Use (Album),Bobby Bland,,,,,0
Pretty Boy Floyd (Track),Bob Dylan,,,,,0
Le Mystere Des Voix Bulgares (Album),nan,,,,,0
Journey Of Dreams (Album),Ladysmith Black Mambazo,,,,,0
Irish Heartbeat (Album),Van Morrison,,,,,0
Short Sharp Shocked (Album),Michelle Shocked,,,,,0
John Prine Live (Album),John Prine,,,,,0
