Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Use Ta Be My Girl,nan,,,,,0
Fantasy (Single),nan,,,,,0
Dance Number Wo Tomo Ni,NanahoshiKangengakudan,Exit Tunes Presents Kamikyoku Wo Utattemita 6,2012,29.0,264737.0,0
Boogie Oogie Oogie (Single),nan,,,,,0
Walk Right Back (Single),Anne Murray,,,,,0
Talkin' In Your Sleep (Single),Crystal Gayle,,,,,0
Sleeping Single In A Double Bed - Single Version,Barbara Mandrell,Moods,1978-09-20,41.0,139610.0,0
Quarter Moon In A Ten Cent Town (Album),Emmylou Harris,,,,,0
Take This Job And Shove It (Single),Johnny Paycheck,,,,,0
"Softly, As I Leave You (Single)",Elvis Presley,,,,,0
Love Or Something Like It (Album),Kenny Rogers,,,,,0
Let's Take The Long Way Around The World (Single),Ronnie Milsap,,,,,0
I've Always Been Crazy (Album),Waylon Jennings,,,,,0
On My Knees (Single),Charlie Rich,,,,,0
If The World Ran Out Of Love Tonight (Single),Jim Ed Brown,,,,,0
Do You Know You Are My Sunshine (Single),nan,,,,,0
Cryin' Again (Single),nan,,,,,0
Anyone Who Isn't Me Tonight (Single),Kenny Rogers,,,,,0
Under The Double Eagle (Single),Doc Watson,,,,,0
Steel Guitar Rag (Track),Roy Clark,,,,,0
Cookin' Country (Album),Danny Davis,,,,,0
Banjo Bandits (Album),Roy Clark,,,,,0
Take This Job And Shove It,nan,,,,,0
Mamas Don't Let Your Babies Grow Up To Be Cowboys,nan,,,,,0
Let's Take The Long Way Around The World (Single),nan,,,,,0
Every Time Two Fools Collide,nan,,,,,0
Destined To Be Yours (Album),nan,,,,,0
Imperials Live (Album),nan,,,,,0
Cosmic Cowboy - Cosmic Cowbow Album Version,Barry McGuire,Cosmic Cowboy,1990-01-01,9.0,282171.0,0
"Come On, Ring Those Bells (Album)",Evie Tornquist,,,,,0
The Lady Is A Child (Album),Reba Rambo,,,,,0
The Old Rugged Cross - How Sweet The Sound Album Version,George Beverly Shea,How Sweet The Sound,2008-01-01,2.0,188586.0,0
Sunshine And Roses (Album),Cathedral Quartet,,,,,0
His Amazing Love (Album),Blackwood Brothers,,,,,0
Elvis' Favorite Gospel Songs (Album),nan,,,,,0
You Light Up My Life (Track),Loleatta Holloway,,,,,0
Reach Out And Touch (Track),Shirley Caesar,,,,,0
Love Alive II (Album),Walter Hawkins,,,,,0
Danniebelle Live In Sweden With Choralerna (Album),Danniebelle,,,,,0
Because He's Jesus (Track),Willie Walker,,,,,0
Tomorrow (Album),nan,,,,,0
Special Appearance (Album),Isaac Douglas,,,,,0
I Don't Feel Noways Tired,James Cleveland,Sings With The World's Greates Choirs 20th Anniversary Album,1980-09-23,25.0,401466.0,0
Amazing Grace (Track),Gladys McFadden,,,,,0
Precious Memories (Album),Anita Kerr,,,,,0
He Touched Me (Album),Tennessee Ernie Ford,,,,,0
Goin' Up In Smoke (Album),Larry Hart,,,,,0
The First Noel,DJ Nanna,DJ Nanna suona le musiche di Natale - Buon Natale e sogni d'oro (I grandi classici di Natale in versione Ninna Nanna),2012-11-18,0.0,200626.0,0
Behold (Album),Billy Preston,,,,,0
Memphis Slim U.S.A.,Memphis Slim,Memphis Slim U.S.A.,1998-01-01,0.0,179866.0,0
I Hear Some Blues Downstairs,Fenton Robinson,I Hear Some Blues Downstairs,1978-01-01,30.0,254000.0,0
Clifton Chenier And His Red Hot Louisiana Band In New Orleans (Album),Clifton Chenier,,,,,0
Chicago Blues At Home (Album),nan,,,,,0
Mongo A La Carte (Album),Mongo Santamaria,,,,,0
"Lucumi, Macumba, Voodoo (Album)",Eddie Palmieri,,,,,0
Laurindo Almeida Trio (Album),Laurindo Almeida Trio,,,,,0
La Raza Latina (Album),nan,,,,,0
Coro Miyare (Track),Fania All-Stars,,,,,0
The Hobbit (Soundtrack) (Album),Orson Bean,,,,,0
Sesame Street Fever (Album),Robin Gibb,,,,,0
Peter And The Wolf (Album),David Bowie,,,,,0
Charlie Brown's All-Stars (TV Special) (Album),nan,,,,,0
The Wizard Of Comedy (Album),Richard Pryor,,,,,0
The Rutles (All You Need Is Cash) (Album),nan,,,,,0
Sex And Violins (Album),Martin Mull,,,,,0
On Stage (Album),Lily Tomlin,,,,,0
Wuthering Heights (Album),Judith Anderson,,,,,0
Nixon And The World,Richard Nixon & David Frost,The Nixon Interviews With David Frost,1977-01-01,0.0,2920426.0,0
Roots,J Nanks,Supervillain CEO,2021-04-23,7.0,147242.0,0
John Steinbeck: The Grapes Of Wrath (Excerpts) (Album),Henry Fonda,,,,,0
The Captain's Journey,nan,,,,,0
Friendship Pas de Deux,Fancy Nancy - Cast,Disney Junior Music: Fancy Nancy,2018-06-08,32.0,52533.0,0
End Of The Yellow Brick Road,nan,,,,,0
Consuelo's Love Theme,nan,,,,,0
Revenge Of The Pink Panther (Album),nan,,,,,0
Midnight Express,nan,,,,,0
Holocaust: The Story Of The Family Weiss (Album),nan,,,,,0
Battlestar Galactica,nan,,,,,0
The King And I (Album),nan,,,,,0
On The Twentieth Century (Album),nan,,,,,0
Best Little Whorehouse In Texas (Album),nan,,,,,0
Beatlemania - Original Cast (Album),nan,,,,,0
True To Life (Album),Ray Charles,,,,,0
Together Again - For The First Time (Album),Mel Tormé,,,,,0
The Main Man (Album),Eddie Jefferson,,,,,0
How Long Has This Been Going On (Album),Sarah Vaughan,,,,,0
Gentle Rain (Album),Irene Kral,,,,,0
Stan Getz Gold (Album),nan,,,,,0
Sophisticated Giant (Album),nan,,,,,0
Rosewood (Album),nan,,,,,0
Heavy Love (Album),nan,,,,,0
The Peacocks (Album),Stan Getz,,,,,0
Song For Sisyphus,nan,,,,,0
Rosewood (Album),nan,,,,,0
Heavy Love (Album),Al Cohn,,,,,0
Thad Jones Greetings And Salutations (Album),Thad Jones,,,,,0
Sophisticated Giant (Album),Dexter Gordon,,,,,0
Insights (Album),Toshiko Akiyoshi,,,,,0
Big Band Jazz (Album),Rob McConnell,,,,,0
Running,Nana,Save Yourself,2020-11-06,11.0,198933.0,0
Mad Hatter Rhapsody (Track),nan,,,,,0
Green Earrings (Album),nan,,,,,0
Ajapuvarsha,Nanditha,Kanakattuna Raje,2017-10-04,0.0,243430.0,0
We Three Kings (Album),nan,,,,,0
It Happens Very Softly (Single),nan,,,,,0
JUNGLE☆FANTASY,nanobii,Sunshine Express,2017-07-07,11.0,203672.0,0
Falling Alice (Track),nan,,,,,0
Stuff Like That,nan,,,,,0
Rotunda,nan,,,,,0
High Clouds,nan,,,,,0
Cry Me a River,Nansie,Cry Me a River,2014-10-15,0.0,161533.0,0
The Cars (Album),nan,,,,,0
Out Ot The Woods (Album),nan,,,,,0
Non-Fiction (Album),nan,,,,,0
Last Kiss (Album),nan,,,,,0
Heads (Album),nan,,,,,0
Children Of Sanchez (Album),nan,,,,,0
Bruce Roberts (Album),nan,,,,,0
Works Of Carpenter/Gilbert/Weiss/Powell (Album),nan,,,,,0
The Individualism Of Pee Wee Russell (Album),nan,,,,,0
Georgia Sea Island Songs,nan,,,,,0
Ellington At Carnegie Hall 1943 (Album),nan,,,,,0
Beethoven: 9 Symphonies (Album),nan,,,,,0
The Greatest Group Of Them All (Album),nan,,,,,0
The First Recorded Sounds 1888 To 1929 (Album),nan,,,,,0
La Divina (Album),nan,,,,,0
"A Bing Crosby Collection, Vols. I And II (Album)",nan,,,,,0
Sounds...And Stuff Like That (Album),nan,,,,,0
Pyramid (Album),nan,,,,,0
Close Encounters Of The Third Kind (Album),nan,,,,,0
All I Ever Wanted,Killa Nan Aka Nanny Devito,Pre-Retro Nut Album Mixtape,2019-05-19,0.0,217107.0,0
A Tribute To Ethel Waters (Album),nan,,,,,0
Quincy Jones (producer),nan,,,,,0
Peter Asher (producer),nan,,,,,0
Phil Ramone (producer),nan,,,,,0
Alan Parsons (producer),nan,,,,,0
Sibelius: Symphonies (Complete) (Album),nan,,,,,0
Rachmaninoff: Concerto No. 3 In D Minor For Piano (Horowitz Golden Jubilee) (Album),nan,,,,,0
Nielsen: Maskarade (Album),nan,,,,,0
Mahler: Symphony No. 4 In G Major (Album),nan,,,,,0
"Dvorák: Symphony No. 9 In E Minor (\""New World\"")",nan,,,,,0
Beethoven: Symphonies (9) Complete (Album),nan,,,,,0
Bach: Mass In B Minor (Album),nan,,,,,0
Stravinsky: Rite Of Spring (Album),nan,,,,,0
Shostakovich: Symphony No. 5 (Album),nan,,,,,0
Rachmaninoff: Symphony No. 1 In D Minor (Album),nan,,,,,0
Messiaen: Turangalila Symphony (Album),nan,,,,,0
Mendelssohn: Symphonies (5) Complete (Album),nan,,,,,0
Mahler: Symphony No. 4 In G Major (Album),nan,,,,,0
Holst: The Planets (Album),nan,,,,,0
Bruckner: Symphony No. 9 In D Minor (Album),nan,,,,,0
Varese: Ameriques/ Arcana/ Ionisation (Boulez Conducts Varese) (Album),nan,,,,,0
Verdi: La Traviata (Album),nan,,,,,0
Shostakovich: The Nose (Album),nan,,,,,0
Puccini: La Fanciulla Del West (Album),nan,,,,,0
Nielsen: Maskarade (Album),nan,,,,,0
Mozart: La Clemenza Di Tito (Album),nan,,,,,0
Charpentier: Louise (Album),nan,,,,,0
(R.) Strauss: Salome (Album),nan,,,,,0
Walton: Belshazzar's Feast (Album),nan,,,,,0
Vivaldi: Gloria In D Major And Magnificat (Album),nan,,,,,0
Stravinsky: Les Noces And Mass (Album),nan,,,,,0
Prokofiev: Alexander Nevsky (Album),nan,,,,,0
"Haydn: Mass No. 9 In D Minor (\""Lord Nelson Mass\"") (Album)",nan,,,,,0
Bloch: Sacred Service (Album),nan,,,,,0
Bach: Mass In B Minor (Album),nan,,,,,0
The Art Of The Recorder (Album),nan,,,,,0
Schubert: Quintet In C Major For Strings (Album),nan,,,,,0
Mozart: Quartets For Piano And Strings (Album),nan,,,,,0
John Williams And Friends (Album),nan,,,,,0
Duets For Two Violins (Album),nan,,,,,0
Berg: Chamber Concerto For Piano And Violin/ Four Pieces For Clarinet And Piano (Album),nan,,,,,0
"Bartók: Sonata For 2 Pianos And Percussion/ Mozart: Andante With 5 Variations For Piano, 4 Hands/ Debussy: En Blanc Et Noir For 2 Pianos",nan,,,,,0
"Bartók: Quartet No. 2 For Strings, Op. 17 And Quartet No. 6",nan,,,,,0
Vaughan Williams: Concerto For Tuba (Album),nan,,,,,0
Mozart: Concertos For Piano Nos. 21 In C Major And 9 In E Flat (Album),nan,,,,,0
Dvorák: Concerto For Cello in B Minor/ Saint-Saens: Concerto For Cello No. 1 In A Minor,nan,,,,,0
Chopin: Concerto No. 2 In F Minor For Piano (Album),nan,,,,,0
Brahms: Concerto For Violin In D Major (Album),nan,,,,,0
Rudolf Serkin On Television (Album),nan,,,,,0
Liszt: 12 Transcendental Etudes And 3 Etudes De Concert (Album),nan,,,,,0
"Debussy: Preludes For Piano, Books I and II (Album)",nan,,,,,0
Beethoven: Variations On A Waltz By Diabelli (Album),nan,,,,,0
Beethoven: The Late Piano Sonatas (Album),nan,,,,,0
Bach: Italian Concerto/Choral Prelude/Prelude S922 /Chromatic Fantasy And Fugue/Fantasy And Fugue (Album),nan,,,,,0
Wagner: Arias (Album),nan,,,,,0
Teresa Berganza - Favorite Zarzuela Arias (Album),nan,,,,,0
Ravel: Sheherazade (Album),nan,,,,,0
Mussorgsky: Songs And Dances (Album),nan,,,,,0
"Maria Callas/The Legend, The Unreleased Recordings (Album)",nan,,,,,0
Brahms: Alto Rhapsody (Album),nan,,,,,0
Prokofiev: Alexander Nevsky (Album),nan,,,,,0
Messiaen: Turangalila Symphony (Album),nan,,,,,0
Holst: The Planets (Album),nan,,,,,0
Frederick Fennell - Cleveland Symphonic Winds (Album),nan,,,,,0
Bruckner: Symphony No. 5 In B Flat Major (Album),nan,,,,,0
Berlioz: Symphonie Fantastique (Album),nan,,,,,0
Beethoven: Symphonies (9) complete (Album),nan,,,,,0
Bach: Mass In B Minor (Album),nan,,,,,0
Wagner: Ride Of The Valkyries/ Tristan: Prelude Act I/ Gotterdammerung: Siegfried's Funeral Music/ Siegfried:Forest Mumurs (Album),nan,,,,,0
