Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Verismo Arias,nan,,,,,1
"Higdon, Jennifer: Percussion Concerto",nan,,,,,1
Yo-Yo Ma & Friends: Songs Of Joy And Peace,Yo-Yo Ma,,,,,1
Boom Boom Pow,nan,,,,,1
The Beatles Love - All Together Now,nan,,,,,1
You Belong With Me,Taylor Swift,Fearless,2008-11-11,66.0,231133.0,0
Poker Face,Lady Gaga,The Fame,2008-01-01,74.0,237200.0,0
I Gotta Feeling,nan,,,,,0
Love Wore A Halo (Back Before The War),Nanci Griffith,Little Love Affairs,1988-01-01,9.0,203466.0,0
Big Whiskey And The Groogrux King,Dave Matthews Band,,,,,0
The Fame,Lady Gaga,The Fame,2008-01-01,46.0,222106.0,0
Because The Night - Dub Kontor Remix Edit,Nanou,"80's Club Hits Reloaded Vol.3 - Best Of Club, Dance, House, Electro And Techno Remix Collection",2009-03-20,9.0,216595.0,0
I Am... Sasha Fierce,nan,,,,,0
You Belong With Me,nan,,,,,0
Use Somebody,nan,,,,,0
Pretty Wings,nan,,,,,0
Poker face,NANAMI,Bring back the days,2022-02-23,0.0,233142.0,0
The Ting Tings,nan,,,,,0
Silversun Pickups,nan,,,,,0
MGMT,nan,,,,,0
Keri Hilson,nan,,,,,0
You Belong With Me,Taylor Swift,Fearless,2008-11-11,66.0,231133.0,0
Sober Pink Noise for Kids,Relaxation Waves of Babies White and Pink Noises,Relaxing Smooth Noises,2021-03-01,14.0,62000.0,0
Hot N Cold,Katy Perry,One Of The Boys,2008-06-17,67.0,220226.0,0
Hometown Glory,Adele,19,2008-01-28,58.0,271226.0,0
All About the Love Again,Stevie Wonder,Change Is Now: Renewing America's Promise,2009-04-28,1.0,322946.0,0
If You Don't Know Me by Now,Seal,Soul,2008-10-31,24.0,227146.0,0
Love You,Maxwell,BLACKsummers'night (2009),2009-07-07,29.0,215266.0,0
This Time,John Legend,Evolver,2008-10-27,40.0,263706.0,0
Kids,MGMT,Oracular Spectacular,2007-12-14,74.0,302840.0,0
Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates (The Silver Album),1975,64.0,185293.0,0
Never Say Never,The Fray,The Fray,2009-02-02,64.0,256613.0,0
We Weren't Born To Follow,Bon Jovi,The Circle,2009-01-01,50.0,243493.0,0
Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021-04-09,60.0,263377.0,0
Baby It's Cold Outside,Willie Nelson,… Featuring Norah Jones,2010-11-02,29.0,240533.0,0
Love Sex Magic (feat. Justin Timberlake),Ciara,Fantasy Ride,2009-05-05,46.0,220426.0,0
Sea Of Heartbreak,Rosanne Cash,The List,2009-01-01,46.0,186226.0,0
Funk Joint,Marcus Miller,Marcus,2008-01-01,8.0,310533.0,0
Phoenix Rise,Maxwell,BLACKsummers'night (2009),2009-07-07,22.0,161453.0,0
Suite One: The Hogwarts Express,Imogen Heap,The Music of Harry Potter and the Cursed Child - In Four Contemporary Suites,2018-11-02,27.0,114280.0,0
Besame Mucho,Herb Alpert,Main Event Live,1978-01-01,7.0,272480.0,0
Down the Wire,Spyro Gyra,Down the Wire,2009-04-24,25.0,357826.0,0
Modern Art,Russ Freeman,,,,,0
Legacy,Hiroshima,,,,,0
When I Fall In Love,Chris Botti,Chris Botti In Boston,2009-03-31,18.0,513386.0,0
Funhouse,Pink,,,,,0
Blind in the Fray,The Last Revel,Hazard & Fate,2017-04-14,39.0,213360.0,0
All I Ever Wanted,Kelly Clarkson,All I Ever Wanted,2009-03-06,33.0,239106.0,0
Breakthrough,Colbie Caillat,,,,,0
Womanizer,Britney Spears,Circus (Deluxe Version),2008-12-02,73.0,224400.0,0
Celebration,Madonna,Celebration (double disc version),2009-09-18,49.0,215133.0,0
When Love Takes Over (feat. Kelly Rowland),David Guetta,One Love (Deluxe),2009-08-21,54.0,191000.0,0
Boom Boom Pow,nan,,,,,0
Yesterday When I Was Mad - 2018 Remaster,Pet Shop Boys,Very: Further Listening: 1992 - 1994 (2018 Remaster),1993,22.0,235573.0,0
Party Rock Anthem,LMFAO,Sorry For Party Rocking,2011-01-01,66.0,262173.0,0
One Love,David Guetta,WorldPride 2023,2023-02-24,0.0,241053.0,0
Divided By Night,nan,,,,,0
American Classic,Willie Nelson,,,,,0
Liza's At The Palace,Liza Minnelli,,,,,0
If You're Happy and You Know It (Vocal),Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,20.0,148931.0,0
All I Want for Christmas Is You,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,2008-10-14,43.0,256466.0,0
Fork In The Road,Neil Young,,,,,0
Dreamer,Prince,LOtUSFLOW3R,2009-03-24,24.0,330733.0,0
Change In The Weather,John Fogerty,Eye Of The Zombie,1986-09-29,27.0,408533.0,0
Beyond Here Lies Nothin' (Explicit),Bob Dylan,Together Through Life,2009-04-28,26.0,230493.0,0
I'll Go Crazy If I Don't Go Crazy Tonight,U2,,,,,0
21 Guns,Green Day,21st Century Breakdown,2009-05-15,71.0,321093.0,0
Life in Technicolor ii,Coldplay,Viva La Vida (Prospekt's March Edition),2008-11-24,43.0,245099.0,0
Can't Find My Way Home,Eric Clapton,,,,,0
Burn It to the Ground,Nickelback,Dark Horse,2008-10-28,70.0,212346.0,0
The Unforgiven III,Metallica,Death Magnetic,2008-09-12,50.0,466586.0,0
What I've Done,Linkin Park,Minutes to Midnight,2007-05-14,77.0,205613.0,0
Check My Brain,Alice In Chains,Black Gives Way to Blue,2009-09-29,57.0,237906.0,0
Hate Worldwide,Slayer,World Painted Blood,2009-01-01,40.0,172026.0,0
Señor Peligro,Ministry,Rio Grande Blood,2006-05-02,25.0,218871.0,0
Head Crusher,Megadeth,ENDGAME,2009-09-09,37.0,206040.0,0
Set To Fail,Lamb of God,Wrath,2009-02-24,37.0,226493.0,0
Now We Run,Steve Vai,Where The Wild Things Are,2009-01-01,12.0,397653.0,0
Mr. Surfer Goes Jazzin',The Brian Setzer Orchestra,Songs from Lonely Avenue,2009-10-13,9.0,181186.0,0
Playing with Fire,Brad Paisley,Play,2008-11-04,12.0,289680.0,0
Warped Sister,Booker T. Jones,,,,,0
Working On A Dream,nan,,,,,0
21 Guns,nan,,,,,0
I'll Go Crazy If I Don't Go Crazy Tonight,nan,,,,,0
The Fixer,nan,,,,,0
No Line On The Horizon,U2,No Line On The Horizon,2009-01-01,28.0,252400.0,0
Big Whiskey And The Groogrux King,nan,,,,,0
Can't Find My Way Home - Live from Madison Square Garden,Eric Clapton,Live from Madison Square Garden,2009-05-19,43.0,332813.0,0
Black Ice,nan,,,,,0
It's Blitz!,Yeah Yeah Yeahs,,,,,0
Sounds Of The Universe,Depeche Mode,,,,,0
The Open Door,Death Cab For Cutie,,,,,0
Everything That Happens Will Happen Today,Brian Eno,,,,,0
"Lions, Tigers & Bears",Jazmine Sullivan,Fearless,2008-09-23,53.0,251200.0,0
Goin' Thru Changes,Ledisi,Turn Me Loose,2009-01-01,20.0,285546.0,0
That Was Then,Lalah Hathaway,Self Portrait,2008-01-01,34.0,310306.0,0
It Kills Me,Melanie Fiona,The Bridge,2009-01-01,52.0,250413.0,0
There Goes My Baby,Charlie Wilson,Uncle Charlie,2008,47.0,207626.0,0
Under,Pleasure P,The Introduction of Marcus Cooper,2009-06-05,43.0,231160.0,0
sobeautiful,Musiq Soulchild,onmyradio,2008-11-24,53.0,291133.0,0
The Point Of It All,Anthony Hamilton,The Point Of It All,2008-12-16,49.0,230240.0,0
Love Has Finally Come At Last,Calvin Richardson,Facts Of Life: The Soul Of Bobby Womack,2009-08-25,17.0,316466.0,0
Higher Ground,Robert Randolph,Oh Happy Day,2009-01-01,11.0,282066.0,0
ifuleave (feat. Mary J. Blige),Musiq Soulchild,onmyradio,2008-11-24,40.0,252440.0,0
Chocolate High,India.Arie,Bittersweet,2022-06-28,35.0,316066.0,0
Woman Gotta Have It,Calvin Richardson,,,,,0
Sow Love,Ann Nesby,The Lula Lee Project,2009-03-31,0.0,293053.0,0
Don't Let Me Be Lonely Tonight,Boney James,,,,,0
"Struggle No More (Main Event) (Performed by Anthony Hamilton, Jaheim & Musiq Soulchild)",Anthony Hamilton,Tyler Perry's Daddy's Little Girls - Music Inspired By The Film,2007-01-09,27.0,232613.0,0
Blend,Tonex,,,,,0
"A Tale of Two (feat. Ben ""Bananas"" O'neill & Michelle Thompson)",Eric Roberson,Music Fan First,2013-01-10,5.0,275973.0,0
All Matter,Robert Glasper,Double Booked,2009-01-01,18.0,393653.0,0
Daykeeper,Muhsinah,,,,,0
Blame It On My Youth,Nancy Wilson,"R.S.V.P. (Rare Songs, Very Personal)",2004-08-24,2.0,271026.0,0
Underwater District,Elijah Nang,Gaijin II Tale of Rai,2020-05-15,14.0,252000.0,0
Pretty Wings,nan,,,,,0
"Lions, Tigers & Bears",nan,,,,,0
Uncle Charlie,Charlie Wilson,,,,,0
Turn Me Loose,Ledisi,Turn Me Loose,2009-01-01,7.0,258200.0,0
"Testimony: Vol. 2, Love & Politics",India.Arie,,,,,0
The Point Of It All,Anthony Hamilton,The Point Of It All,2008-12-16,49.0,230240.0,0
Welcome To Thr33 Ringz Intro,T-Pain,Three Ringz (Thr33 Ringz) [Expanded Edition],2008-11-11,18.0,85600.0,0
Ready to Make Luv,Trey Songz,Ready (Deluxe),2009-08-31,26.0,80973.0,0
Boyfriend #2 (feat. Flo Rida) - The Council Remix,Pleasure P,The Introduction of Marcus Cooper,2009-06-05,18.0,263760.0,0
Intuition Interlude,Jamie Foxx,Intuition,2008-12-11,23.0,106386.0,0
Casa Bey,Mos Def,,,,,0
Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),2009-01-01,68.0,221240.0,0
Beautiful,Eminem,Relapse: Refill,2009-05-15,68.0,392826.0,0
Best I Ever Had,Drake,So Far Gone,2009,74.0,257690.0,0
Amazing,Kanye West,808s & Heartbreak,2008-11-24,61.0,238333.0,0
Make Her Say,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),2009-01-01,57.0,216413.0,0
"Money Goes, Honey Stay (When The Money Goes Remix)",Fabolous,Loso's Way,2009-01-01,29.0,224973.0,0
Too Many Rappers - New Reactionaries Version,Beastie Boys,Hot Sauce Committee (Pt. 2),2011-05-03,33.0,291800.0,0
Dead And Gone,T.I.,Paper Trail,2008-09-07,65.0,299746.0,0
I'm On A Boat,The Lonely Island,,,,,0
Knock You Down,Keri Hilson,In A Perfect World...,2009-01-01,63.0,326186.0,0
Ego,Kanye West,,,,,0
D.O.A. (Death Of Auto-Tune),nan,,,,,0
Dead And Gone,nan,,,,,0
Isn't It a Lovely Day,Nancy Steele,Let's Fall in Love / Nitey-Nite,2022-08-12,0.0,163840.0,0
Best I Ever Had,nan,,,,,0
The Renaissance,Q-Tip,,,,,0
The Ecstatic,Mos Def,,,,,0
R.O.O.T.S.,Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),2009-03-30,33.0,225306.0,0
Universal Mind Control (UMC) - With Intro,Common,Universal Mind Control,2008-01-01,30.0,213613.0,0
Solitary Thinkin',Lee Ann Womack,Call Me Crazy,2008,20.0,235440.0,0
Just a Dream,Carrie Underwood,Carnival Ride,2007-10-23,50.0,284706.0,0
I Just Call You Mine,Martina McBride,Shine,2009-03-03,24.0,260386.0,0
Dead Flowers,Miranda Lambert,Revolution,2009-09-24,33.0,239760.0,0
Living For The Night,George Strait,Twang,2009-01-01,36.0,221773.0,0
High Cost Of Living,Jamey Johnson,That Lonesome Song,2008-01-01,55.0,345120.0,0
People Are Crazy,nan,,,,,0
All I Ask For Anymore,Trace Adkins,Definitive Greatest Hits,2010-01-01,18.0,237213.0,0
It Happens,Sugarland,Love On The Inside,2008-01-01,48.0,181253.0,0
Here Comes Goodbye - AC Mix,Rascal Flatts,The Vault,2009-01-01,46.0,245373.0,0
Chicken Fried,Zac Brown Band,The Foundation,2008-11-17,73.0,238146.0,0
Cowgirls Don't Cry,nan,,,,,0
Everything But Quits,Lee Ann Womack,Call Me Crazy,2008,23.0,229093.0,0
Start a Band (with Keith Urban),Brad Paisley,Play,2008-11-04,34.0,324586.0,0
Down the Road,Kenny Chesney,Lucky Old Sun,2008-10-14,36.0,181333.0,0
Beautiful World,Dierks Bentley,Feel That Fire,2009-01-01,15.0,194200.0,0
Mansinneedof,Sarah Jarosz,Song Up In Her Head,2009-01-01,27.0,171266.0,0
The Crystal Merchant,nan,,,,,0
Under the (Five) Wire,Alison Brown,The Company You Keep,2009-04-07,1.0,241560.0,0
People Are Crazy,nan,,,,,0
Running to You (Just Give It Up),Rahim Nanos,Existential Kink,2022-02-18,0.0,284506.0,0
High Cost Of Living,nan,,,,,0
All I Ask For Anymore,nan,,,,,0
Last Call,Lee Ann Womack,Call Me Crazy,2008,42.0,195466.0,0
Defying Gravity,Keith Urban,,,,,0
Twang,George Strait,Twang,2009-01-01,28.0,175600.0,0
Where the Boat Leaves From,Zac Brown Band,The Foundation,2008-11-17,52.0,222533.0,0
Impressions of the West Lake,Kitaro,Impressions of the West Lake,2009-04-28,17.0,317160.0,0
In a Dream - Peter Kater & Dominic Miller,Peter Kater,In a Dream,2008-10-07,5.0,272706.0,0
Laserium For The Soul,Henta,,,,,0
Oh Come All Ye Faithful,Jim Brickman,Jim Brickman Christmas Memories,2013-11-26,24.0,169874.0,0
Big Neighborhood,Mike Stern,Big Neighborhood,2009-01-01,2.0,460880.0,0
At World's Edge (Instrumental),Philippe Saisse,At World's Edge,2009-03-10,9.0,252560.0,0
Sounding Point,Julian Lage,,,,,0
Urbanus,Stefon Harris,,,,,0
Desire,Nanami Ozone,Desire,2016-05-06,16.0,176826.0,0
Tide,Luciana Souza,Tide (US Version),2009-01-01,0.0,377106.0,0
So In Love,Roberta Gambarini,So In Love,2009-01-01,12.0,184200.0,0
No Regrets,DJ Nano,AUA,2022-10-14,17.0,190476.0,0
Villa Palmeras,nan,,,,,0
On Green Dolphin Street,Nancy Wilson,Believe - All Night Long,2022-11-28,8.0,143200.0,0
"Ms. Garvey, Ms. Garvey",nan,,,,,0
All Of Your Life,Shirley Nanette,Never Coming Back,2022-09-16,32.0,248186.0,0
Singin' the Blues,Allen Toussaint,The Bright Mississippi,2009-01-27,31.0,340120.0,0
Remembrance,John Patitucci Trio,,,,,0
Brother To Brother,Clayton Brothers,,,,,0
Quartet Live,Gary Burton,,,,,0
Lab 2009,nan,,,,,0
Fun Time,Sammy Nestico,Fun Time & More (Live),2011-02-01,5.0,339066.0,0
Eternal Interlude,John Hollenbeck Large Ensemble,,,,,0
Legendary,Bob Florence Limited Edition,,,,,0
Esta Plena,nan,,,,,0
Brazilliance X 4,Claudio Roditi,,,,,0
Áurea,Geoffrey Keezer,,,,,0
Things I Wanted To Do,Chembo Corniel,Things I Wanted To Do,2009-01-01,0.0,362066.0,0
Born Again,Third Day,Revelation,2008-07-29,43.0,216933.0,0
I Believe,Jonny Lang,Oh Happy Day,2009-01-01,20.0,205200.0,0
Jesus Is Love,Heather Headley,Audience Of One,2009-01-01,28.0,341720.0,0
Free to Be Me,Francesca Battistelli,My Paper Heart,2008-07-15,45.0,208706.0,0
Stop Going Through The Motions,Nancy Lippincott,In Folk-Us,2003,0.0,206026.0,0
Every Breath a Prayer,Nancy Bloom,Sweet Sacred Mystery,2006-01-01,0.0,309226.0,0
City On Our Knees,nan,,,,,0
Born Again,nanerbeat,Born Again,2022-12-23,10.0,74999.0,0
The Dash,nan,,,,,0
Innocence & Instinct,nan,,,,,0
Crash,Decyfer Down,Crash,2009-02-02,40.0,231373.0,0
Applying The Big Picture,Da' T.R.U.T.H.,The Big Picture,2009-07-21,24.0,78666.0,0
Freedom Song,Mandisa,Freedom,2009-01-01,12.0,218026.0,0
Love Is On The Move,Leeland,Love Is On The Move,2009-08-25,11.0,263066.0,0
The Long Fall,Jars Of Clay,The Long Fall Back to Earth (Deluxe Edition),2009-04-21,13.0,139546.0,0
Speaking Louder Than Before,Jeremy Camp,Speaking Louder Than Before,2008-01-01,17.0,206146.0,0
Everyday,Triumphant Quartet,Everyday,2009-02-24,14.0,225773.0,0
In God's Time,Barry Scott,In God's Time,2009-06-02,2.0,277133.0,0
The Rock,Tracy Lawrence,The Rock,2009-06-09,11.0,243866.0,0
Dream On,Ernie Haase & Signature Sound,Dream On,2008-01-01,4.0,215546.0,0
How I Got Over,Vickie Winans,Gotta Have Gospel 8,2010-01-01,21.0,328447.0,0
The Journey - Outro,The Williams Brothers,The Journey Continues,2004-10-06,0.0,60000.0,0
There Is A King In You,Donald Lawrence & Company,The Law Of Confession: Part I,2009-02-03,25.0,467186.0,0
God Don't Ever Change,Ashley Cleveland,God Don't Never Change,2009-05-19,9.0,317893.0,0
Bold Right Life,nan,,,,,0
Smokie Norful Introduces Melvin Williams - Live,Smokie Norful,How I Got Over...Songs That Carried Us (Live),2011-01-01,4.0,201280.0,0
Just James,J Moss,Just James,2009-08-25,12.0,237293.0,0
Renewed,Sheri Jones-Moffett,Renewed,2009-01-01,12.0,258266.0,0
Gran City Pop,Paulina Rubio,,,,,0
Antes de Huir,Natalia Lafourcade,Hasta la Raíz (Edición Especial),2015-11-13,47.0,232333.0,0
Te Acuerdas Carredana,Nando Agüeros,#Tradicional,2015-08-25,2.0,199360.0,0
5to Piso,Ricardo Arjona,,,,,0
La Luz del Ritmo,Los Fabulosos Cadillacs,La Luz Del Ritmo,2008-07-14,37.0,242573.0,0
La Revolución,Wisin & Yandel,La Revolucion,2009-01-01,28.0,254640.0,0
Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),2022-07-29,63.0,162273.0,0
Río,Aterciopelados,Rio,2008,19.0,249146.0,0
Bach In Havana,Tiempo Libre,,,,,0
Gracias Doy,Omara Portuondo,Mariposas,2020-05-15,3.0,224229.0,0
Guasábara,nan,,,,,0
Asi Soy,Isaac Delgado,,,,,0
10 Aniversario,nan,,,,,0
Pegadito Al Corazón (Julianita La Texana),Joan Sebastian,Pegadito Al Corazón,2019-01-25,29.0,225680.0,0
Compañeras,Mariachi Reyna De Los Angeles,,,,,0
Corazón Ranchero,nan,,,,,0
Radiación Musical,Sunny Sauceda Y Todo Eso,,,,,0
Point Of View,Joe Posada,,,,,0
All The Way Live,Jay Perez,,,,,0
Divina,Stefani Montiel,Divina,2009-07-21,1.0,211066.0,0
Soy Todo Tuyo,Los Tucanes De Tijuana,Soy Todo Tuyo,2017-10-02,51.0,187373.0,0
Pese A Quien Le Pese,Los Rieleros Del Norte,,,,,0
El Niño De Oro,El Compa Chuy,,,,,0
Déjame Soñar,Cumbre Norteña,Déjame Soñar,2009-08-06,10.0,182253.0,0
Derecho De Antiguedad,nan,,,,,0
Mas Adelante,nan,,,,,0
Se Nos Murio El Amor,nan,,,,,0
Little Rock Star,Lucinda Williams,Little Honey,2008-01-01,9.0,342640.0,0
Wilco (The Song),Wilco,Wilco (The Album),2009,28.0,179666.0,0
Willie And The Wheel,Willie Nelson,,,,,0
Together Through Life,Bob Dylan,,,,,0
Destination Life,Rhonda Vincent,Destination Life,2009-06-16,4.0,206506.0,0
Almost Live,Bryan Sutton,,,,,0
Buckaroo Blue Grass,Michael Martin Murphey,,,,,0
Could We Get Any Closer?,Jim Lauderdale,Could We Get Any Closer,2009-08-18,0.0,147080.0,0
Chicago Blues: A Living History,Billy Boy Arnold,,,,,0
Stomp The Blues Tonight,Duke Robillard,Stomp The Blues Tonight,2009-06-02,7.0,205226.0,0
Rough & Tough,John Hammond,,,,,0
Blue Again,Rick Vito,,,,,0
Back To The River,Susan Tedeschi,Back To The River,2008-01-01,32.0,235440.0,0
Live: Hope At The Hideout,Mavis Staples,,,,,0
Thanks for the Joy,Ruthie Foster,The Truth According to Ruthie Foster,2009,4.0,204373.0,0
This Time The Dream's On Me - Remastered,Nancy Wilson,Something Wonderful,2004-01-01,30.0,139906.0,0
Singing Through The Hard Times: A Tribute To Utah Phillips,nan,,,,,0
Polka Cola: Music That Refreshes,Jimmy Sturr,,,,,0
Naked With Friends,Maura O'Connell,,,,,0
Cutting Loose,David Holt,,,,,0
"Secret, Profane & Sugarcane",Elvis Costello,,,,,0
"This Must Be The Place (Naive Melody) - Live at the Bottom Line, NYC, NY - August 1993",Shawn Colvin,Cover Girl,1994-08-22,32.0,241493.0,0
Our Bright Future,Tracy Chapman,Our Bright Future,2008-11-07,37.0,251813.0,0
Middle Cyclone,Neko Case,Middle Cyclone,2009-03-03,33.0,185880.0,0
Nani Mau Loa: Everlasting Beauty,nan,,,,,0
Friends & Family Of Hawai`i,nan,,,,,0
He Nani,Tia Carrere,,,,,0
Riders Of The Healing Road,nan,,,,,0
Wind Songs,John Two-Hawks,Wind Songs - Native American Flute Solos,2009-01-01,2.0,254600.0,0
True Blue,Northern Cree,,,,,0
Siyotanka Reprise,Michael Brant DeMaria,In The Flow,2011-06-28,10.0,249546.0,0
L'Ésprit Créole,Cedric Watson et Bijou Créole,,,,,0
Live At 2009 New Orleans Jazz & Heritage Festival,Pine Leaf Boys,,,,,0
Stripped Down,The Magnolia Sisters,,,,,0
Alligator Purse,nan,,,,,0
Imperial Blaze,Sean Paul,,,,,0
Awake,Julian Marley,Awake,2009-01-01,27.0,280653.0,0
Brand New Me,Gregory Isaacs,Call Me Collect,1990-01-01,0.0,227080.0,0
Rasta Got Soul,Buju Banton,,,,,0
Drum Music Land,Ten Drum Art Percussion Group,,,,,0
La Guerra No,nan,,,,,0
Double Play,Liz Carroll,,,,,0
Ancient Sounds,Rahim Alhaj,,,,,0
Across The Divide: A Tale Of Rhythm & Ancestry,Omar Sosa,,,,,0
Seya,Oumou Sangaré,Seya,2009-02-23,26.0,251426.0,0
Day By Day,Femi Kuti,"Afrobeat par Mondomix avec Tony Allen, Femi Kuti, Manu Dibango, KonKoma…",2013,8.0,181213.0,0
Welcome To Mali,nan,,,,,0
Pete Seeger Tribute - Ageless Kids' Songs,Buck Howdy,,,,,0
Jumpin' & Jammin',nan,,,,,0
Great Day,Milkshake,Great Day,2009-08-25,0.0,353786.0,0
Banjo To Beatbox,nan,,,,,0
American Heroes #3,Jonathan Sprout,,,,,0
Through The Looking-Glass And What Alice Found There,Harlan Ellison,,,,,0
Scat,Ed Asner,,,,,0
The Phantom Tollbooth,David Hyde Pierce,,,,,0
Nelson Mandela's Favorite African Folktales,nan,,,,,0
Captain Nobody,Dean Pitchford,,,,,0
Wishful Drinking,Carrie Fisher,,,,,0
We Can Have Peace In The Holy Land,Jimmy Carter,,,,,0
The Maltese Falcon,nan,,,,,0
The Lincoln-Douglas Debates,Richard Dreyfuss,,,,,0
Jonathan Winters - A Very Special Time,nan,,,,,0
"Tall, Dark & Chicano",George Lopez,,,,,0
Suckin’ It For The Holidays,Kathy Griffin,,,,,0
My Weakness Is Strong,Patton Oswalt,,,,,0
Internet Leaks,"""Weird Al"" Yankovic",,,,,0
Back From The Dead,Spinal Tap,,,,,0
Shrek The Musical,nan,,,,,0
9 To 5 The Musical,nan,,,,,0
HAIRCUT ROLEPLAY Pt.3,Nanou ASMR,HAIRCUT ROLEPLAY,2022-04-29,19.0,301876.0,0
Ain't Misbehavin',nan,,,,,0
"Barbie, Milf Princess of the Twilight",NanowaR of Steel,Stairway To Valhalla,2018-11-09,31.0,315280.0,0
True Blood,nan,,,,,0
Quentin Tarantino's Inglourious Basterds,nan,,,,,0
Cadillac Records,nan,,,,,0
Star Trek,nan,,,,,0
Milky Way,Kory Nant,Go,2020-05-18,21.0,148000.0,0
Harry Potter And The Half-Blood Prince,nan,,,,,0
The Curious Case Of Benjamin Button (Disc 1),nan,,,,,0
The Wrestler,Bruce Springsteen,Working On A Dream,2009-01-27,36.0,230786.0,0
Once In A Lifetime,Ian Dench,,,,,0
Decode,Josh Farro,,,,,0
All Is Love,Karen O,Where The Wild Things Are Motion Picture Soundtrack: Original Songs By Karen O And The Kids,2009-09-29,36.0,169866.0,0
Ice-Nine,nan,,,,,0
BRUSHING AND SCRATCHING FLUFFY MIC Pt.2,Nanou ASMR,BRUSHING AND SCRATCHING FLUFFY MIC,2021-10-30,1.0,281144.0,0
Counting To Infinity,nan,,,,,0
Borat In Syracuse,nan,,,,,0
Up With End Credits,nan,,,,,0
Slings And Arrows,nan,,,,,0
Everything You Ever Hoped or Worked For,Nana Grizol,Love It Love It,2008-05-23,17.0,178266.0,0
"O Come, O Come, Emmanuel",Nancy Leigh Demoss,Come Adore,2014-12-05,6.0,288836.0,0
My One And Only Thrill,nan,,,,,0
In The Still Of The Night,nan,,,,,0
Dedicated To You,nan,,,,,0
I Believe A Change Is Gonna Come,Nandes,I Believe A Change Is Gonna Come,2021-01-20,0.0,276011.0,0
Tathagata,nan,,,,,0
Splitting Adam,nan,,,,,0
Middle Cyclone,nan,,,,,0
Back From The Dead,nan,,,,,0
Lost In The Sound Of Separation (Deluxe Edition),nan,,,,,0
Everything That Happens Will Happen Today,nan,,,,,0
The Clifford Ball,nan,,,,,0
A Cabinet Of Curiosities,nan,,,,,0
"Origins Of The Red Hot Mama, 1910-1922",nan,,,,,0
My Dusty Road,nan,,,,,0
Gonzo: The Life And Work Of Dr. Hunter S. Thompson - Music From The Film,nan,,,,,0
"Dance-O-Mania: Harry Yerkes And The Dawn Of The Jazz Age, 1919-1923",nan,,,,,0
Woodstock - 40 Years On: Back To Yasgur's Farm,nan,,,,,0
Take Me To The Water: Immersion Baptism In Vintage Music And Photography 1890-1950,nan,,,,,0
"Origins Of The Red Hot Mama, 1910-1922",nan,,,,,0
My Dusty Road,nan,,,,,0
Swan Feathers,nan,,,,,0
Safe Trip Home,nan,,,,,0
My One And Only Thrill,nan,,,,,0
Gossip In The Grain,nan,,,,,0
Greg Kurstin,nan,,,,,0
Larry Klein,nan,,,,,0
Ethan Johns,nan,,,,,0
T Bone Burnett,nan,,,,,0
No You Girls (Trentemøller Remix),nan,,,,,0
I Want You (Dave Audé Remix),nan,,,,,0
The Girl And The Robot (Jean Elan Remix),nan,,,,,0
Don't Believe In Love (Dennis Ferrer Objektivity Mix),nan,,,,,0
1970 - 1975,nan,,,,,0
Kleiberg: Treble & Bass,nan,,,,,0
Flute Mystery,nan,,,,,0
Colabs,nan,,,,,0
Shostakovich: Symphonies Nos. 1 & 15,nan,,,,,0
Ravel: Daphnis Et Chloé,nan,,,,,0
QSF Plays Brubeck,nan,,,,,0
Britten: Billy Budd,nan,,,,,0
James Mallinson,nan,,,,,0
David Frost,nan,,,,,0
John Fraser,nan,,,,,0
Blanton Alspaugh,nan,,,,,0
Ravel: L'Enfant Et Les Sortilèges,nan,,,,,0
Shostakovich: The Nose,nan,,,,,0
Ravel: Daphnis Et Chloé,nan,,,,,0
Bernstein: Mass,nan,,,,,0
Szymanowski: Symphonies Nos. 1 & 4,nan,,,,,0
Shostakovich: Symphonies Nos. 1 & 15,nan,,,,,0
Bruckner: Symphony No. 5,nan,,,,,0
Berlioz: Symphonie Fantastique,nan,,,,,0
Tan Dun: Marco Polo,nan,,,,,0
Shostakovich: The Nose,nan,,,,,0
"Musto, John: Volpone",nan,,,,,0
Messiaen: Saint François D'Assise,nan,,,,,0
A Spotless Rose,nan,,,,,0
"Song Of The Stars: Granados, Casals & Blancafort",nan,,,,,0
Penderecki: Utrenja,nan,,,,,0
Handel: Coronation Anthems,nan,,,,,0
"Salonen, Esa-Pekka: Piano Concerto",nan,,,,,0
"Korngold: Violin Concerto In D Major, Op. 35",nan,,,,,0
"Bermel, Derek: Voices For Solo Clarinet And Orchestra",nan,,,,,0
Bartók: 3 Concertos,nan,,,,,0
Sonatas & Etudes,nan,,,,,0
Oppens Plays Carter,nan,,,,,0
